"","name","text"
"261","PENCE","senator we have a deportation force its called immigrations and customs enforcement and the union for immigrations and customs enforcement for the first time in their history endorsed donald trump to be the next president of the united states of america"
"262","KAINE","so you like the million deportations"
"263","PENCE","senator thats thats nonsense look what you just heard is they have a plan for open borders amnesty thats"
"264","KAINE","our plan is like ronald reagans plan from "
"265","PENCE","they call it comprehensive immigration reform they call it comprehensive immigration reform on capitol hill we all know the routine its amnesty and you heard one of the last things he mentioned was border security"
"266","PENCE","thats how washington always plays it"
"267","KAINE","no i"
"268","PENCE","they always say were going to do this were going to do that well eventually get the border"
"269","KAINE","border security three years ago and governor pence was against it"
"270","QUIJANO","governor mr trump has said"
"271","PENCE","ronald reagan said a nation without borders is not a nation donald trump is committed to restoring the borders of this nation and securing our nation enforcing our laws"
"272","QUIJANO","so governor how would these millions of undocumented immigrants leave would they be forcibly removed"
"273","PENCE","well i think donald trump laid out a series of priorities that doesnt ends with border security it begins with border security and after we secure the border not only build a wall but beneath the ground and in the air we do internal enforcement"
"274","PENCE","but he said the focus has to be on criminal aliens we just we just had a conversation about law enforcement we just had a conversation about the the violence thats besetting our cities the reality is that theres heartbreak and tragedy that has struck american families because people that came into this country illegally are now involved in criminal enterprise and activity and we dont have the resources or the will to deport them systemically"
"275","PENCE","donald trump has said were going to move those people out people whove overstayed their visas were going to enforce the law of this country were going to strengthen immigrations and customs enforcements with more resources and more personnel to be able to do that and then donald trump has made it clear once weve done all of those things that were going to reform the immigration system that we have"
"276","KAINE","i just have to correct governor pence"
"277","PENCE","where people can come into this country"
"278","KAINE","i have to"
"279","PENCE","thats the order that you should do it border security removing criminal aliens upholding with law and then but then senator ill work you when you go back to the senate i promise you well work you to reform the immigration system"
"280","KAINE","i look forward to working together in whatever capacities we serve in but i just want to make it very very clear that hes trying to fuzz up what donald trump has said when donald trump spoke in phoenix he looked the audience in the eye and he said no were building a wall and were deporting everybody he said quote they will all be gone they will all be gone and this is one of these ones where you can just go to the tape on it and see what donald trump has said and to add"
"281","PENCE","hes talking about criminal aliens"
"282","KAINE","and to add to it and to add to it and to add to it we are a nation of immigrants mike pence and i both are descended from immigrant families some things you know maybe werent said so great about the irish when they came but weve done well by absorbing immigrants and its made our nation stronger"
"283","KAINE","when donald trump says mexicans are rapists and criminals mexican immigrants when donald trump says about your judge a hoosier judge he said that judge curiel was unqualified to hear a case because his parents were mexican i cant imagine how you could defend that"
"284","QUIJANO","gentleman id like to shift now to the threat of terrorism do you think the world today is a safer or more dangerous place than it was eight years ago has the terrorist threat increased or decreased senator kaine"
"285","KAINE","the terrorist threat has decreased in some ways because bin laden is dead the terrorist threat has decreased in some ways because an iranian nuclear weapons program has been stopped the terrorist threat to united states troops has been decreased in some ways because theres not in a dangerous part of the world theres only "
"286","KAINE","but there are other parts of the world that are challenging let me tell you this to beat terrorism theres only one candidate who can do it and its hillary clinton remember hillary clinton was the senator from new york on she was there at the world trade center when they were still searching for victims and survivors thats seared onto her the need to beat terrorism"
"287","KAINE","and shes got a plan to do it she was part of the national security team that wiped out bin laden heres her plan to defeat first weve got to keep taking out their leaders on the battlefield she was part of the team that got bin laden and shell lead the team that will get abu bakr albaghdadi the head of isis"
"288","KAINE","second weve got to disrupt financing networks third disrupt their ability to recruit on the internet in their safe havens but fourth we also have to work with allies to share and surge intelligence thats the hillary clinton plan shes got the experience to do it"
"289","KAINE","donald trump donald trump cant start a twitter war with miss universe without shooting himself in the foot donald trump doesnt have a plan he said i have a secret plan and then he said um i know more than all the generals about and then he said im going to call the generals to help me figure out a plan and finally he said im going to fire all the generals he doesnt have a plan"
"290","KAINE","but he does have dangerous ideas heres four he trash talks the military the military is a disaster john mccains no hero the generals need all to be fired and i know more than them he wants to tear up alliances is obsolete and well only work together with israel if they pay big league"
"291","KAINE","third he loves dictators hes got kind of a personal mount rushmore vladimir putin kim jongun moammar gadhafi"
"292","PENCE","oh please come on"
"293","KAINE","and saddam hussein and last and most dangerously donald trump believes donald trump believes that the world will be safer if more nations have nuclear weapons hes said saudi arabia should get them japan should get them korea should get them and when he was confronted with this and told wait a minute terrorists could get those proliferation could lead to nuclear war heres what donald trump said and i quote go ahead folks enjoy yourselves"
"294","KAINE","id love to hear governor pence tell me whats so enjoyable or comical about nuclear war"
"295","QUIJANO","governor pence"
"296","PENCE","did you work on that one a long time because that had a lot of really creative lines in it"
"297","KAINE","well im going to see if you can defend any of it"
"298","PENCE","well look i can defend i i i can i can make very clear to the american people after traveling millions of miles as our secretary of state after being the architect of the foreign policy of this administration america is less safe today than it was the day that barack obama became president of the united states its absolutely inarguable"
"299","PENCE","weve weakened americas place in the world its been a combination of factors but mostly its been a lack of leadership i mean i will give you and i was in washington on i saw the clouds of smoke rise from the pentagon"
"300","KAINE","i was in virginia where the pentagons"
"301","PENCE","i know you were we all lived through that day as a nation it was heartbreaking and i want to give this president credit for bringing osama bin laden to justice"
"302","PENCE","but the truth is osama bin laden led al qaida our primary threat today is isis and because hillary clinton failed to renegotiate a status of forces agreement that would have allowed some american combat troops to remain in iraq and secure the hard fought gains the american soldier had won by isis was able to be literally conjured up out of the desert and its overrun vast areas that the american soldier had won in operation iraqi freedom"
"303","PENCE","my heart breaks for the likes of lance cpl scott zubowski he fell in fallujah in he fought hard through some of the most difficult days in operation iraqi freedom and he paid the ultimate sacrifice to defend our freedom and secure that nation and that nation was secured in "
"304","PENCE","but because hillary clinton and barack obama failed to provide a status of forces agreement and leave sufficient troops in there we are back at war the president just ordered more troops on the ground we are back at war in iraq and scott zubowski whose mom would always come to memorial day events in newcastle indiana to see me and id give her a hug and tell her were never going to forget her son and we never will scott zubowski and the sacrifices the american soldier made were squandered in iraq because this administration created a vacuum in which isis was able to grow"
"305","PENCE","and a reference to the iranian deal the iranian deal that hillary clinton initiated billion to the radical mullahs in iran"
"306","KAINE","stopping a nuclear weapons program without firing a shot"
"307","PENCE","you didnt stop the nuclear weapons program"
"308","KAINE","yes we did"
"309","PENCE","you essentially"
"310","KAINE","even the israeli military says it stopped"
"311","PENCE","guaranteed that iran will someday become a nuclear power because theres no limitations once the period of time of the treaty comes off"
"312","QUIJANO","governor pence mr trump has proposed extreme vetting of immigrants from parts of the world that export terrorism but that does not address many of the recent terrorist attacks in the united states such as the orlando nightclub massacre and the recent bombings in new york and new jersey those were homegrown committed by citizens and legal residents what specific tools would you use to prevent those kinds of attacks"
"313","PENCE","well i think its i think its a great question elaine but it really does begin with us reforming our immigration system and putting the interests particularly the safety and security of the american people first"
"314","PENCE","i mean donald trump has called for extreme vetting for people coming into this country so that we dont bring people into the united states who are hostile to our bill of rights freedoms who are hostile to the american way life"
"315","PENCE","but also donald trump and i are committed to suspending the syrian refugee program and programs and immigration from areas of the world that have been compromised by terrorism hillary clinton and tim kaine want to increase the syrian refugee program by "
"316","KAINE","elaine i want to"
"317","QUIJANO","governor the question was about homegrown"
"318","PENCE","yeah and so but first you know lets make sure were putting the safety and security of the american people first instead of hillary clinton expanding the syrian refugee program"
"319","KAINE","or instead of you violating the constitution by blocking people based on their national origin rather than whether theyre dangerous"
"320","PENCE","thats not thats absolutely false"
"321","KAINE","thats what the seventh circuit decided just heres the difference elaine"
"322","PENCE","the seventh circuit"
"323","KAINE","we have different views on on refugee issues and on immigration hillary and i want to do enforcement based on are people dangerous these guys say all mexicans are bad"
"324","PENCE","thats absolutely false"
"325","KAINE","and with respect to refugees we want to keep people out if theyre dangerous donald trump said keep them out if theyre muslim mike pence"
"326","PENCE","absolutely"
"327","KAINE","put a program in place to keep them out if theyre from syria and yesterday an appellate court with three republican judges struck down the pence plan"
"328","PENCE","right right"
"329","KAINE","and said it was discriminatory"
"330","PENCE","and those judges those judges said"
"331","KAINE","we should focus upon danger not upon discrimination"
"332","QUIJANO","governor"
"333","PENCE","elaine to your point those judges said it was because there wasnt any evidence yet that that isis had infiltrated the united states well germany just arrested three syrian refugees that were connected to isis"
"334","KAINE","but they told you theres a right way and a wrong way to do it"
"335","PENCE","but look if youre going to be critical of me on that thats fair game i will tell you after two syrian refugees were involved in the attack in paris that is called paris as governor of the state of indiana i have no higher priority than the safety and security of the people of my state"
"336","KAINE","but governor pence"
"337","PENCE","so you bet i suspended that program"
"338","KAINE","but governor pence i just"
"339","PENCE","and i stand by that decision and if im vice president of the united states or donald trump is president were going to put the safety and security of the american people first"
"340","KAINE","sure can we just be clear hillary and i will do immigration enforcement and well vet refugees based on whether theyre dangerous or not we wont do it based on discriminating against you from the country you come from or the religion that you practice"
"341","PENCE","but the problem with that"
"342","KAINE","that is completely antithetical to the jeffersonian values of"
"343","PENCE","elaine the director of the our homeland security said we cant know for certain who these people are coming from syria"
"344","KAINE","yes we can and when we dont let them know we dont let them in"
"345","PENCE","so the fbi"
"346","KAINE","when we dont know who they are we dont let them in"
"347","PENCE","the and homeland security said we cant know for certain youve got to err on the side of the safety and security of the american people senator i understand the"
"348","KAINE","by trashing all syrians or trashing all muslims"
"349","PENCE","the wants us to expand the syrian refugee program"
"350","QUIJANO","senator kaine let me ask you this secretary clinton"
"351","PENCE","were going to put the safety and security of the american people first"
"352","QUIJANO","has talked about an intelligence surge"
"353","KAINE","yes"
"354","QUIJANO","what exactly would an intelligence surge look like and how would that help identify terrorists with no operational connection to a foreign terrorist organization"
"355","KAINE","intelligence surge is twothirds elaine its two things its first dramatically expanding our intelligence capacities by hiring great professionals but also weve got some of the best intel and cyber employees in the world right here in the united states working for many of our private sector companies"
"356","KAINE","so it involves increasing our own workforce but striking great partnerships with some of our cyber and intel experts in the private sector so that we can consistent with constitutional principles gather more intelligence"
"357","KAINE","but the second piece of this is really really important it also means creating stronger alliances because you gather intelligence and then you share your intelligence back and forth with allies and thats how you find out who may be trying to recruit who may be trying to come to one country or the next alliances are critical"
"358","KAINE","thats why donald trumps claim that he wants to that is obsolete and that we need to get rid of is so dangerous"
"359","PENCE","thats not his plan well he said is obsolete and look if you put aside push aside your alliances who youre going to share intelligence with hillary clinton is the secretary of state who knows how to build alliances she built the sanctions regime around the word that stopped the iranian nuclear weapons program and thats what an intelligence surge means better skill and capacity but also better alliances"
"360","QUIJANO","all right id like to turn now to the tragedy in syria two hundred fifty thousand"
"361","PENCE","can i speak about the cybersecurity surge at all"
"362","QUIJANO","you can you can have seconds governor quickly please"
"363","PENCE","first donald trump just spoke about this issue this week we have got to bring together the best resources of this country to understand that cyber warfare is the new warfare of the asymmetrical enemies that we face in this country and i look forward if im privileged to be in this role of working with you in the senate to make sure that we resource that effort"
"364","KAINE","we will work together in whatever roles we inhabit"
"365","PENCE","we have an intelligence sir but i will also tell you that its important in this moment to remember that hillary clinton had a private server in her home that had classified information on it"
"366","QUIJANO","and i dont seconds is on up"
"367","PENCE","about drone strikes emails from the president of the united states of america were on there"
"368","QUIJANO","right"
"369","PENCE","her private server was subject to being hacked by foreign"
"370","QUIJANO","id like to ask you about syria governor"
"371","PENCE","we could put cybersecurity first if we just make sure the next secretary of state doesnt have a private server"
"372","KAINE","and all investigation concluded that not one reasonable prosecutor would take any additional step you dont get to decide the rights and wrongs of this we have a justice system that does that and a republican director did an investigation and concluded that"
"373","QUIJANO","all right we are moving on now two hundred fifty thousand people"
"374","PENCE","if your son or my son handled classified information the way hillary clinton did"
"375","QUIJANO","one hundred thousand of them children governor"
"376","PENCE","theyd be court martialed"
"377","KAINE","that is absolutely false and you know that"
"378","PENCE","absolutely true"
"379","KAINE","and you know that governor"
"380","QUIJANO","governor"
"381","PENCE","its absolutely true"
"382","QUIJANO","gentlemen please"
"383","KAINE","because the did an investigation"
"384","QUIJANO","gentlemen"
"385","KAINE","and they concluded that there was no reasonable prosecutor who would take it further sorry"
"386","QUIJANO","senator kaine governor pence please"
"387","KAINE","syria"
"388","QUIJANO","i want to turn now to syria two hundred fifty thousand people of them children are under siege in aleppo syria bunker buster bombs cluster munitions and incendiary weapons are being dropped on them by russian and syrian militaries does the have a responsibility to protect civilians and prevent mass casualties on this scale governor pence"
"389","PENCE","the united states of america needs to begin to exercise strong leadership to protect the vulnerable citizens and over children in aleppo hillary clintons top priority when she became secretary of state was the russian reset the russians reset after the russian reset the russians invaded ukraine and took over crimea"
"390","PENCE","and the small and bullying leader of russia is now dictating terms to the united states to the point where all the united states of america the greatest nation on earth just withdraws from talks about a ceasefire while vladimir putin puts a missile defense system in syria while he marshals the forces and begins look we have got to begin to lean into this with strong broadshouldered american leadership"
"391","PENCE","it begins by rebuilding our military and the russians and the chinese have been making enormous investments in the military we have the smallest navy since we have the lowest number of troops since the end of the second world war weve got to work with congress and donald trump will to rebuild our military and project american strength in the world"
"392","PENCE","but about aleppo and about syria i truly do believe that what america ought to do right now is immediately establish safe zones so that families and vulnerable families with children can move out of those areas work with our arab partners real time right now to make that happen"
"393","PENCE","and secondly i just have to tell you that the provocations by russia need to be met with american strength and if russia chooses to be involved and continue i should say to be involved in this barbaric attack on civilians in aleppo the united states of america should be prepared to use military force to strike military targets of the assad regime to prevent them from this humanitarian crisis that is taking place in aleppo"
"394","PENCE","theres a broad range of other things that we ought to do as well we ought to deploy a missile defense shield to the czech republic and poland which hillary clinton and barack obama pulled back on out of not wanting to offend the russians back in "
"395","QUIJANO","governor your two minutes are up"
"396","PENCE","weve just got to have american strength on the world stage when donald trump becomes president of the united states the russians and other countries in the world will know theyre dealing with a strong american president"
"397","QUIJANO","senator kaine"
"398","KAINE","hillary and i also agree that the establishment of humanitarian zones in northern syria with the provision of international human aid consistent with the security council resolution that was passed in february would be a very very good idea"
"399","KAINE","and hillary also has the ability to stand up to russia in a way that this ticket does not donald trump again and again has praised vladimir putin and its clear that he has business dealings with russian oligarchs who are very connected to putin"
"400","KAINE","the trump campaign management team had to be fired a month or so ago because of those shadowy connections with proputin forces governor pence made the odd claim he said inarguably vladimir putin is a better leader than president obama vladimir putin has run his economy into the ground he persecutes folks and journalists if you dont know the difference between dictatorship and leadership then you got to go back to a fifthgrade civics class"
"401","KAINE","ill tell you what offends me"
"402","PENCE","well that offended me"
"403","KAINE","governor pence just said governor pence just said that donald trump will rebuild the military no he wont donald trump is avoiding paying taxes the new york times story and we need to get this but the new york times suggested that he probably didnt pay taxes for about years starting in those years included the years of "
"404","KAINE","so get this on hillary clinton and donald trumps hometown was attacked by the worst terrorist attack in the history of the united states young men and women young men and women signed up to serve in the military to fight terrorism hillary clinton went to washington to get funds to rebuild her city and protect first responders but donald trump was fighting a very different fight it was a fight to avoid paying taxes so that he wouldnt support the fight against terror"
"405","QUIJANO","the question was about aleppo senator"
"406","KAINE","he wouldnt support troops he wouldnt he wouldnt support this is important elaine when a guy running for president will not support the troops not support veterans not support teachers thats really important"
"407","QUIJANO","right"
"408","KAINE","and i said about aleppo we do agree the notion is we have to create a humanitarian zone in northern syria its very important"
"409","QUIJANO","governor pence you had mentioned nofly zone where would you propose setting up a safe zone specifically how would you keep it safe"
"410","PENCE","well first and foremost donald trump supports our troops donald trump supports our veterans"
"411","KAINE","he wont pay taxes"
"412","PENCE","donald trump has paid all the taxes that hes do you not take deductions how does that work"
"413","QUIJANO","gentlemen this is about syria id like to"
"414","PENCE","honestly senator honestly senator"
"415","KAINE","it is about our troops it is about our troops"
"416","PENCE","i understand why you want to change i understand why you want to change the subject"
"417","KAINE","how can you support the troops if you wont pay taxes"
"418","PENCE","i understand why you want to change the subject and let me be very clear on this russian thing the larger question here"
"419","KAINE","do you think donald trump is smart to not pay taxes"
"420","QUIJANO","gentlemen were going to have time to get to russia here"
"421","PENCE","what were dealing with is the you know theres an old proverb that says the russian bear never dies it just hibernates and the truth of the matter is the weak and feckless foreign policy of hillary clinton and barack obama has awakened an aggression in russia that first appeared a few years ago with their move in georgia now their move into crimea now their move into the wider middle east"
"422","PENCE","and all the while all we do is fold our arms and say were not having talks anymore to answer your question we just need american strength we need to we need to marshal the resources of our allies in the region and in the immediate we need to act and act now to get people out of harms way"
"423","QUIJANO","and exactly how would those safe zones work how would they remain safe"
"424","PENCE","the the safe zones would have to be as the senator said theres already a framework for this thats been recognized by the international community the united states of america needs to be prepared to work with our allies in the region to create a route for safe passage and then to protect people in those areas including with a nofly zone"
"425","PENCE","but look this is very tough stuff i served on the foreign affairs committee for a decade i traveled in and out of that region for years i saw what the american soldier won in operation iraqi freedom and to see the weak and feckless leadership that hillary clinton was the architect of and the foreign policy of the obama administration"
"426","KAINE","well let me let me come back"
"427","PENCE","is deeply troubling to me that will all change the day donald trump becomes president of the united states"
"428","KAINE","and talk about let me talk about the things that governor pence doesnt want to acknowledge elaine he doesnt want to acknowledge that we stopped the iranian nuclear weapons program he doesnt want to acknowledge"
"429","PENCE","we didnt"
"430","KAINE","that hillary was part of a team that got bin laden he doesnt want to acknowledge"
"431","PENCE","i just did"
"432","KAINE","that its a good thing not a bad thing that its a good thing not a bad thing that were down from troops deployed overseas to "
"433","KAINE","but let me tell you what will really make the middle east dangerous donald trumps idea that more nations should get nuclear weapons saudi arabia japan south korea ronald reagan said something really interesting about nuclear proliferation back in the s he said the problem with nuclear proliferation is that some fool or maniac could trigger a catastrophic event and i think thats who governor pences running mate is exactly who governor reagan warned us about"
"434","PENCE","and come on senator senator that was even beneath you and hillary clinton and that thats pretty low"
"435","KAINE","but do you do you think do you think we should have more nuclear weapons in the world will make us safer"
"436","PENCE","senator the"
"437","KAINE","thats what donald trump thinks"
"438","PENCE","ronald reagan also said nuclear war should never be fought because it can never be won and the united states of america needs to make investments in modernizing our nuclear force for both deterrence"
"439","KAINE","but can you defend donald trumps claim that more nations should get nuclear weapons"
"440","PENCE","and assurance to our allies but let me go back to this iran thing i mean he keeps saying that they prevented that hillary clinton started the deal with the iranians prevented iran from getting a nuclear weapon"
"441","KAINE","thats what the israeli joint chiefs of staff is saying right now"
"442","PENCE","well thats not what thats not what israel thinks"
"443","KAINE","gadi eizenkot you can go check it"
"444","PENCE","you wouldnt necessarily know that"
"445","KAINE","go to the tape"
"446","PENCE","i know you boycotted prime minister netanyahus speech when he came before the congress"
"447","KAINE","no i visited him in his office i visited him in his office"
"448","PENCE","you boycotted the speech the point is what this iran socalled iran deal did was essentially guarantee i mean when i was in congress i fought hard on a bipartisan basis with republican and democrat members to move forward the toughest sanctions it literally in the history of the united states against iran"
"449","KAINE","and then hillary used them to get a deal"
"450","PENCE","we were bringing them to heel but the goal was always that we would only lift the sanctions if iran permanently renounced their nuclear ambitions"
"451","KAINE","elaine let me just mention one thing"
"452","PENCE","they have not elaine let me finish a sentence they have not renounced their nuclear ambitions and when the deals period runs out theres no limitation on them obtaining weapons that"
"453","QUIJANO","and very quickly senator"
"454","KAINE","elaine"
"455","PENCE","and the fact that they got billion in a ransom payment"
"456","QUIJANO","we need to talk about russia very quickly though senator please"
"457","PENCE","is astonishing to the american people"
"458","KAINE","six times tonight i have said to governor pence i cant imagine how you can defend your running mates position on one issue after the next and in all six cases hes refused to defend his running mate"
"459","PENCE","well lets no no dont put words in my mouth"
"460","QUIJANO","all right"
"461","PENCE","hes going"
"462","KAINE","and yet he is asking everybody to vote for somebody that he cannot defend and i just think that should be underlined"
"463","PENCE","no im look"
"464","QUIJANO","all right gentlemen lets talk about russia this is a topic that has come up"
"465","PENCE","im very very happy to defend donald trump if he wants to take these one at a time ill take them one at a time"
"466","QUIJANO","i will give you an opportunity to do that"
"467","KAINE","more nations should get nuclear weapons try to defend that"
"468","PENCE","dont put words in my mouth well he never said that senator"
"469","KAINE","he absolutely said it saudi arabia south korea japan"
"470","PENCE","most of the stuffy youve said hes never said"
"471","QUIJANO","gentlemen russia russian president vladimir putin invaded ukraine annexed crimea and has provided crucial military support to the assad regime what steps if any would your administration take to counter these actions senator kaine"
"472","KAINE","youve got to be tough on russia so lets start with not praising vladimir putin as a great leader donald trump and mike pence have said hes a great leader and donald trump has business"
"473","PENCE","no we havent"
"474","KAINE","has business dealings has business dealings with russia that he refuses to disclose hillary clinton has gone toeto toe with russia she went toetotoe with russia as secretary of state to do the new agreement to reduce russias nuclear stockpile shes had the experience doing it"
"475","KAINE","she went toetotoe with russia and lodged protests when they went into georgia and weve done the same thing about ukraine but more than launching protests weve put punishing economic sanctions on russia that we need to continue"
"476","KAINE","donald trump on the other hand didnt know that russia had invaded the crimea"
"477","PENCE","oh thats nonsense"
"478","KAINE","he was on a show a couple months back and he said ill guarantee you this russias not going into the ukraine and he had to be reminded that they had gone into the crimea two years before"
"479","PENCE","he knew that"
"480","KAINE","hillary clinton has gone toetotoe with russia to work out a deal on new she got them engaged on a meaningful way to cap irans nuclear weapons program and yet she stood up to them on issues such as syria and their invasion of georgia youve got to have the ability to do that and hillary does"
"481","KAINE","on the other hand in donald trump you have somebody who praises vladimir putin all the time america should really wonder about a president trump who had a campaign manager with ties to putin pro putin elements in the ukraine who had to be fired for that reason they should wonder when donald trump is sitting down with vladimir putin is it going to be americas bottom line or is it going to be donald trumps bottom line that hes going to be worried about with all of his business dealings"
"482","KAINE","now this could be solved if donald trump would be willing to release his tax returns as he told the american public that he would do and i know hes laughing at this but every president"
"483","PENCE","but whats it got to do with russia"
"484","KAINE","every president since richard nixon has done it and donald trump has said im doing business with russia the only way the american public will see whether he has a conflict of interest"
"485","PENCE","no he hasnt said that"
"486","KAINE","he has actually"
"487","QUIJANO","senator your time is up governor"
"488","PENCE","well thanks im just trying to keep up with the insultdriven campaign on the other side of the table"
"489","KAINE","you know im just saying facts about your running mate"
"490","PENCE","yeah"
"491","KAINE","and i know you cant defend"
"492","QUIJANO","senator please this is the governors two minutes"
"493","PENCE","im happy to defend him senator dont put words in my mouth that im not defending him"
"494","KAINE","youre not"
"495","PENCE","im happy to defend him most of what you said is completely false and the american people know that"
"496","KAINE","ill run through the list of things where you wont defend"
"497","PENCE","this isnt the old days where you can just say stuff and people believe it"
"498","QUIJANO","senator please this is governor pences two minutes"
"499","PENCE","look this is the alternative universe of washington versus reality hillary clinton said her numberone priority was a reset with russia that reset resulted in the invasion of ukraine after theyd infiltrated with what are called little green men russian soldiers that were dressing up like ukrainian dissidents and then they moved all the way into crimea took over the crimean peninsula donald trump knew that happened he basically was saying its not going to happen again the truth of the matter is that what you have in the rise of aggressive russia which has had increased its influence in iran thats now now because of this deal is on a pathway in the future to obtain a nuclear the leading state sponsor of terror in the world in iran now has a closer working relationship with russia because of hillary clinton and barack obamas foreign policy and billion and sanctions all being lifted"
"500","PENCE","and then of course syria i mean it really is extraordinary that syria is imploding you just asked a very thoughtful question about the disaster in aleppo isis is headquartered in raqqa it is isis from raqqa has overrun vast areas that at great sacrifice the american soldier won in operation iraqi freedom and yet senator kaine still sits here loyal soldier i get all that in saying that the foreign policy of hillary clinton and barack obama somehow made the world more secure i mean it really is astonishing that on the day"
"501","KAINE","we even wiped out the leader of al qaida"
"502","PENCE","on the day that iran released four american hostages"
"503","KAINE","we stopped iran from getting nuclear weapons"
"504","QUIJANO","governor"
"505","PENCE","we delivered million in cash as a ransom payment for americans held by the radical mullahs in tehran"
"506","QUIJANO","governor yesterday mr trump said"
"507","KAINE","and we stopped a nuclear weapons program without a shot"
"508","QUIJANO","quote putin has no respect for hillary clinton and no respect for obama why do you think hell respect a trump pence administration"
"509","PENCE","strength plain and simple"
"510","KAINE","business dealings"
"511","PENCE","donald trump thats nonsense donald trump is a strong leader"
"512","KAINE","donald trumps son says that the trump organization"
"513","PENCE","who is going to lead with american strength"
"514","QUIJANO","please senator ill give you a chance to respond"
"515","PENCE","were going to rebuild our military and let me let me this whole putin thing look america is stronger than russia our economy is times larger than the russian economy americas political system is superior to the crony corrupt capitalist system in russia in every way"
"516","PENCE","when donald trump and i observe that as ive said in syria in iran in ukraine that the small and bullying leader of russia has been stronger on the world stage than this administration thats stating painful facts thats not an endorsement of vladimir putin thats an indictment of the weak and feckless leadership"
"517","QUIJANO","senator kaine"
"518","PENCE","of hillary clinton and barack obama"
"519","KAINE","well this is one where we can just kind of go to the tape on it but governor pence said inarguably vladimir putin is a better leader than president obama"
"520","PENCE","that is absolutely inaccurate"
"521","KAINE","and and and i just think a guy who praises"
"522","PENCE","he said hes stronger hes been stronger on the world stage"
"523","KAINE","no he said leader and if and ill just say this governor"
"524","PENCE","you just said better"
"525","KAINE","if you mistake leadership for dictatorship and you cant tell the difference a country thats running its economy into the ground"
"526","PENCE","yeah here we go this is the grade school thing again"
"527","KAINE","persecuting journalists"
"528","PENCE","right this is grade school"
"529","KAINE","if you cant tell the difference you shouldnt be commanderinchief"
"530","PENCE","yeah"
"531","KAINE","and with donald trump donald trumps sons say that they have all these business dealings with russia those could be disclosed with tax returns but they refuse to do them americans need to worry about whether donald trump will be watching out for americas bottom line or his own bottom line"
"532","QUIJANO","senator kaine what went wrong with the russia reset"
"533","KAINE","vladimir putin vladimir putin is a dictator"
"534","QUIJANO","and what would do you differently"
"535","KAINE","vladimir putin is a dictator hes not a leader anybody who thinks otherwise doesnt know russian history and they dont know vladimir putin hillary clinton knows exactly who this guy is john mccain said i look in his eyes and i see and hillary kind of has that same feeling"
"536","PENCE","right"
"537","KAINE","so how do deal with him youve got to we do have to deal with russia in a lot of different ways there are areas where we can cooperate so it was hillary clinton who worked with russia on the new treaty to reduce their nuclear weapons stockpile it was hillary clinton that worked with russia to get them engaged in a community of nations to stop the iranian nuclear weapons without firing a shot"
"538","KAINE","shes not going around praising vladimir putin as a great guy but she knows how to sit down at a table and negotiate tough deals this is a very challenging part of the world and we ought to have a commanderinchief who is prepared and done it rather than somebody who goes around praising vladimir putin as a great leader"
"539","QUIJANO","all right id like to ask now about north korea iran and the threat of nuclear weapons north korea recently conducted its fifth and most powerful nuclear test"
"540","PENCE","right"
"541","QUIJANO","what specific steps would you take to prevent north korea from developing a nucleararmed missile capable of reaching the united states governor pence"
"542","PENCE","well first we need to we need to make a commitment to rebuild our military including modernizing our nuclear forces and we also need we also need an effective american diplomacy that will marshal the resources of nations in the asian pacific rim to put pressure on north korea on kim jongun to abandon his nuclear ambitions it has to remain the policy of the united states of america the denuclearization of the korean peninsula plain and simple"
"543","PENCE","and when donald trump is president of the united states were were not going to have the the kind of posture in the world that has russia invading crimea and ukraine that has the chinese building new islands in the south china sea that has literally the world including north korea flouting american power were going to were going to go back to the days of peace through strength"
"544","PENCE","but i have to tell you that that all this talk about tax returns and i get it you know you want to keep bringing that up it must have must have"
"545","KAINE","until he"
"546","PENCE","done well in some focus group but here hillary clinton and her husband set up a private foundation called the clinton foundation while she was secretary of state the clinton foundation accepted tens of millions of dollars from foreign governments and foreign donors"
"547","PENCE","now you all need to know out there this is basic stuff foreign donors and certainly foreign governments cannot participate in the american political process they cannot make financial contributions but the clintons figured out a way to create a foundation where foreign governments and foreign donors could donate millions of dollars and then we found thanks to the good work of the associated press that more than half her private meetings when she was secretary of state were given to major donors of the clinton foundation when you talk about all these all these baseless rumors about russia and the rest hillary clinton you asked the trustworthy question at the very beginning the reason"
"548","QUIJANO","governor your two minutes are up"
"549","PENCE","the reason the american people dont trust hillary clinton is because they are looking at the pay to play politics that she operated with the clinton foundation through a private server"
"550","QUIJANO","governor please"
"551","PENCE","while shes secretary of state"
"552","QUIJANO","your two minutes are up governor"
"553","PENCE","and theyre saying enough is enough"
"554","QUIJANO","senator kaine"
"555","KAINE","im going to talk about the foundation and then ill talk about north korea so on the foundation i am glad to talk about the foundation the clinton foundation is one of the highest rated charities in the world it provides drugs to about million people it helps americans deal with opioid overdoses it gets higher rankings for its charity than the american red cross does the clinton foundation does an awful lot of good work"
"556","KAINE","hillary clinton as secretary of state took no action to benefit the foundation the state department did an investigation and they concluded that everything hillary clinton did as secretary of state was completely in the interest of the united states so the foundation does good work and hillary clinton as secretary of state acted in the interests of the united states"
"557","KAINE","but lets compare this now with the trump organization and the trump foundation the trump organization is an octopuslike organization with tentacles all over the world whose conflict of interests could only be known if donald trump would release his tax returns hes refused to do it"
